ID	(15, 25, 25, 5, 15)	(5, 5, 5, 5, 15)	(15, 15, 15, 5, 25)	(25, 25, 25, 5, 25)	(25, 25, 25, 15, 15)	(5, 5, 5, 15, 5)	(5, 5, 15, 15, 15)	(25, 5, 15, 15, 15)	(25, 25, 15, 5, 25)	(25, 25, 5, 25, 5)	(15, 5, 15, 15, 5)	(15, 5, 25, 25, 5)	(15, 25, 25, 5, 25)	(15, 5, 5, 15, 15)	(25, 5, 15, 15, 25)	(15, 15, 25, 25, 25)	(5, 25, 25, 5, 25)	(25, 5, 15, 15, 5)	(25, 5, 15, 5, 25)	(25, 5, 5, 25, 5)	(25, 15, 5, 5, 5)	(5, 5, 15, 15, 25)	(15, 25, 15, 15, 5)	(15, 25, 15, 5, 25)	(15, 5, 15, 25, 25)	(5, 5, 15, 5, 5)	(15, 15, 5, 25, 15)	(5, 25, 25, 15, 15)	(15, 15, 25, 5, 25)	(25, 5, 15, 5, 5)	(15, 15, 15, 25, 5)	(25, 15, 25, 5, 15)	(15, 5, 25, 15, 15)	(5, 5, 25, 15, 5)	(25, 15, 5, 5, 15)	(15, 5, 15, 5, 5)	(15, 15, 5, 15, 5)	(25, 15, 25, 25, 25)	(15, 25, 15, 15, 15)	(15, 15, 5, 15, 25)	(15, 15, 25, 5, 5)	(25, 15, 5, 15, 15)	(25, 5, 25, 15, 5)	(15, 15, 25, 25, 15)	(15, 25, 15, 5, 15)	(15, 25, 15, 25, 25)	(5, 5, 25, 5, 15)	(25, 5, 5, 15, 15)	(15, 15, 5, 5, 15)	(5, 5, 15, 15, 5)	(25, 25, 5, 5, 5)	(5, 5, 25, 5, 25)	(15, 25, 5, 15, 5)	(25, 15, 15, 25, 5)	(5, 15, 15, 5, 15)	(25, 5, 25, 15, 15)	(25, 25, 25, 5, 5)	(25, 5, 5, 25, 15)	(25, 5, 15, 25, 5)	(5, 15, 25, 25, 15)	(15, 5, 25, 5, 5)	(15, 15, 15, 15, 5)	(15, 25, 5, 25, 5)	(5, 5, 5, 15, 15)	(5, 25, 5, 25, 15)	(25, 5, 15, 25, 25)	(15, 5, 15, 25, 5)	(25, 5, 15, 5, 15)	(5, 25, 25, 15, 5)	(15, 25, 25, 15, 25)	(25, 15, 15, 5, 25)	(5, 5, 15, 25, 25)	(25, 15, 25, 15, 5)	(5, 25, 15, 5, 25)	(5, 5, 15, 5, 25)	(25, 25, 15, 15, 5)	(25, 15, 25, 5, 5)	(5, 15, 15, 15, 5)	(5, 5, 25, 5, 5)	(25, 25, 15, 25, 15)	(15, 5, 25, 25, 25)	(25, 5, 5, 5, 15)	(25, 5, 5, 5, 25)	(15, 5, 15, 5, 25)	(25, 5, 5, 15, 25)	(5, 25, 25, 15, 25)	(25, 5, 5, 15, 5)	(15, 25, 5, 5, 25)	(5, 5, 15, 25, 15)	(25, 25, 5, 5, 15)	(5, 15, 5, 15, 15)	(25, 25, 5, 15, 25)	(15, 5, 25, 5, 15)	(5, 15, 25, 25, 5)	(15, 5, 5, 15, 25)	(25, 25, 25, 25, 5)	(25, 5, 15, 25, 15)	(15, 15, 25, 15, 25)	(5, 25, 15, 5, 5)	(5, 15, 25, 25, 25)	(25, 15, 5, 15, 5)	(15, 15, 15, 5, 15)	(5, 15, 5, 25, 5)	(15, 5, 5, 5, 15)	(5, 25, 5, 15, 5)	(5, 15, 25, 5, 25)	(15, 15, 15, 15, 25)	(5, 5, 25, 25, 25)	(25, 5, 25, 5, 15)	(25, 5, 25, 25, 15)	(15, 25, 25, 5, 5)	(25, 15, 15, 5, 5)	(25, 25, 5, 15, 15)	(25, 15, 15, 15, 25)	(15, 5, 5, 15, 5)	(5, 15, 25, 5, 5)	(25, 25, 5, 25, 15)	(15, 25, 15, 15, 25)	(5, 5, 25, 25, 5)	(25, 25, 15, 25, 25)	(25, 15, 25, 15, 15)	(25, 25, 15, 25, 5)	(15, 5, 15, 15, 15)	(5, 15, 5, 25, 25)	(25, 15, 5, 25, 15)	(5, 25, 25, 5, 15)	(5, 15, 5, 5, 15)	(15, 25, 25, 25, 25)	(5, 25, 5, 15, 25)	(25, 5, 25, 25, 25)	(5, 5, 5, 25, 5)	(25, 25, 5, 25, 25)	(5, 25, 15, 25, 25)	(15, 5, 5, 25, 15)	(25, 5, 25, 5, 5)	(15, 15, 15, 25, 25)	(15, 15, 5, 5, 25)	(25, 5, 25, 15, 25)	(25, 15, 5, 5, 25)	(5, 5, 5, 5, 5)	(5, 5, 5, 5, 25)	(15, 25, 5, 15, 25)	(15, 25, 25, 15, 15)	(15, 5, 15, 5, 15)	(15, 5, 25, 15, 5)	(25, 15, 15, 15, 15)	(15, 25, 5, 5, 5)	(5, 25, 15, 25, 5)	(5, 15, 5, 15, 25)	(5, 5, 25, 25, 15)	(15, 25, 5, 5, 15)	(25, 25, 5, 15, 5)	(25, 25, 25, 25, 25)	(15, 25, 25, 15, 5)	(25, 15, 15, 25, 15)	(25, 25, 15, 5, 5)	(25, 15, 15, 25, 25)	(15, 25, 5, 15, 15)	(25, 15, 5, 25, 25)	(25, 5, 5, 25, 25)	(25, 15, 5, 25, 5)	(5, 15, 5, 15, 5)	(25, 25, 15, 15, 25)	(5, 25, 5, 25, 25)	(15, 15, 15, 15, 15)	(15, 5, 25, 25, 15)	(15, 15, 5, 25, 25)	(15, 5, 15, 25, 15)	(5, 25, 5, 5, 25)	(15, 15, 5, 25, 5)	(5, 25, 25, 25, 15)	(5, 5, 5, 25, 15)	(25, 25, 25, 25, 15)	(5, 5, 5, 25, 25)	(15, 5, 25, 15, 25)	(15, 5, 5, 25, 5)	(25, 25, 15, 5, 15)	(15, 15, 25, 25, 5)	(5, 25, 15, 15, 25)	(5, 5, 25, 15, 15)	(15, 15, 25, 5, 15)	(25, 25, 15, 15, 15)	(15, 15, 5, 15, 15)	(5, 25, 5, 5, 15)	(5, 15, 25, 15, 15)	(5, 25, 15, 25, 15)	(15, 25, 15, 5, 5)	(15, 25, 25, 25, 5)	(5, 25, 15, 15, 5)	(15, 15, 5, 5, 5)	(25, 15, 25, 25, 5)	(25, 25, 5, 5, 25)	(25, 25, 25, 5, 15)	(5, 25, 5, 5, 5)	(5, 5, 25, 15, 25)	(15, 25, 25, 25, 15)	(5, 15, 25, 15, 5)	(5, 15, 15, 15, 15)	(5, 15, 5, 5, 25)	(25, 15, 5, 15, 25)	(5, 15, 15, 25, 25)	(15, 15, 25, 15, 5)	(5, 25, 5, 25, 5)	(5, 25, 25, 25, 5)	(25, 25, 25, 15, 25)	(15, 5, 5, 5, 5)	(25, 15, 25, 25, 15)	(5, 5, 5, 15, 25)	(5, 25, 5, 15, 15)	(15, 25, 5, 25, 15)	(15, 25, 5, 25, 25)	(5, 5, 15, 5, 15)	(5, 15, 15, 25, 5)	(25, 25, 25, 15, 5)	(5, 15, 15, 15, 25)	(5, 15, 5, 25, 15)	(25, 15, 15, 15, 5)	(25, 5, 5, 5, 5)	(5, 5, 15, 25, 5)	(5, 15, 25, 15, 25)	(25, 5, 25, 25, 5)	(15, 5, 15, 15, 25)	(15, 25, 15, 25, 15)	(5, 15, 15, 5, 25)	(25, 15, 25, 15, 25)	(5, 15, 15, 5, 5)	(25, 15, 15, 5, 15)	(5, 25, 15, 15, 15)	(5, 25, 25, 25, 25)	(15, 15, 25, 15, 15)	(5, 15, 15, 25, 15)	(25, 15, 25, 5, 25)	(15, 15, 15, 5, 5)	(5, 15, 5, 5, 5)	(5, 25, 25, 5, 5)	(5, 25, 15, 5, 15)	(15, 5, 25, 5, 25)	(5, 15, 25, 5, 15)	(25, 5, 25, 5, 25)	(15, 5, 5, 5, 25)	(15, 15, 15, 25, 15)	(15, 25, 15, 25, 5)	(15, 5, 5, 25, 25)
(, 0.00)	0.0	-71.26478451996911	0.0	0.0	0.0	-10.986738807929417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.125527997597147	0.0	0.0	0.0	0.0	-7.849559877094548	0.0	0.0	0.0	-5.220364491169602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.84016791012191	0.0	0.0	0.0	0.0	-1.4258921390775348	-1.4464150391438968	-6.89730457630551	0.0	0.0	0.0	0.0	0.0	-23.337869976547445	0.0	0.0	-1.2582574826403474	0.0	0.5723301363726513	0.0	-13.30652484368187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-80.78095122289693	0.0	0.0	0.0	0.0	0.0	0.5946317954493097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.40079704371459296	0.0	0.0	0.0	0.0	0.0	0.0	-6.2551740104438345	0.0	0.0	0.0	-9.71850709685683	0.0	-2.4395285518847714	0.0	-3.2970060748032655	0.0	0.0	0.0	-19.255087694538087	0.0	0.0	-2.1987987530269395	0.0	0.0	-1.0896600677056225	0.0	1.026716116487748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059430577483090455	0.0	0.0	-4.988314788218436	0.0	0.0	0.0	0.0	-4.2683145299842655	0.0	0.0	0.0	-127.87254694530066	-136.81137906922754	0.0	0.0	0.0	0.0	-2.0193095132693992	0.0	0.0	0.0	-0.8754169751257297	0.0	0.0	16.936070771081805	0.0	0.0	-9.11010015338398	0.0	0.0	0.0	0.0	0.0	0.0	-0.39726513270607594	0.0	-1.3979319212724797	0.0	0.0	0.0	0.0	0.0	-1.6232344454542937	-19.00155888337187	-1.0397192258501609	-114.67025934870635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4736336789326026	0.0	0.0	0.0	0.0	1.7584699029979682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.16422235977771	0.0	0.39103174583300626	0.0	0.0	-2.0943133507804386	0.742204505836416	0.0	2.3239200680622516	-0.08284509373777338	-8.308097670769843	0.0	-144.18924256986674	0.0	0.0	0.0	0.0	0.0	-5.0380853856015975	0.0	0.0	0.0	-7.870019701267249	-1.7491909554484315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9352829896544022	0.0	0.0	0.0	0.0	0.0	6.383524868430786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, 0.10)	0.0	-71.66456223554803	0.0	0.0	0.0	-7.348511332208259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0422229357838315	0.0	0.0	0.0	0.0	-19.962477970640446	0.0	0.0	0.0	-2.699609356120387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.075004313676895	0.0	0.0	0.0	0.0	-1.4158994659562294	0.0	-7.8270553820804105	0.0	0.0	0.0	0.0	0.0	-23.41905446541596	0.0	0.0	0.0	0.0	0.0	0.0	-13.353679852735407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-80.99234826806583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.490118579983214	0.0	0.0	0.0	-9.089524623614917	0.0	0.0	0.0	-3.481814551779953	0.0	0.0	0.0	-20.98077271168608	0.0	0.0	-2.1784166281720294	0.0	0.0	-0.6414509687850678	0.0	7.97472840001268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.518300385863325	0.0	0.0	0.0	0.0	-4.637463513818007	0.0	0.0	0.0	-116.25120039196356	-138.00797392578946	0.0	0.0	0.0	0.0	-2.259806650509888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.177006025771973	0.0	0.0	0.0	0.0	0.0	0.0	-0.4212391808584224	0.0	-1.417348752840714	0.0	0.0	0.0	0.0	0.0	-0.5897299276952712	-21.40171167757597	-0.6605524954898584	-114.72591774403324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.152663649554776	0.0	0.0	0.0	-0.3373166566994773	-8.055457810288969	0.0	-145.70031608526003	0.0	0.0	0.0	0.0	0.0	-5.083606261218143	0.0	0.0	0.0	-6.514965389886838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4940681966782524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, 0.20)	0.0	-73.44155147767492	0.0	0.0	0.0	-9.079235260800624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.688622446842831	0.0	0.0	0.0	0.0	-7.884326588154157	0.0	0.0	0.0	-2.827858888072372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4715553682654037	0.0	-12.280031324719204	0.0	0.0	0.0	0.0	0.0	-25.572262793805997	0.0	0.0	0.0	0.0	0.0	0.0	-9.897406059123817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.15552655672775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.77582468271999	0.0	0.0	0.0	-9.65552442866425	0.0	0.0	0.0	-1.6682159810756916	0.0	0.0	0.0	-20.076025756025267	0.0	0.0	-1.0950626962861905	0.0	0.0	-0.7053503659678687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0615740233949	0.0	0.0	0.0	0.0	-5.023296719623619	0.0	0.0	0.0	-131.64124050921106	-137.18940088398568	0.0	0.0	0.0	0.0	-2.0076920068178925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.092167777375916	0.0	0.0	0.0	0.0	0.0	0.0	-0.45615601546987605	0.0	-1.465797800339598	0.0	0.0	0.0	0.0	0.0	0.0	-22.24381435568567	-0.6460321568940522	-114.06062789662437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.29925167016684867	-5.853138864333801	0.0	-141.7746687191225	0.0	0.0	0.0	0.0	0.0	-4.065365315071816	0.0	0.0	0.0	-6.532809571183244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6433097442805238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, 0.30)	0.0	-68.59199538615646	0.0	0.0	0.0	-8.764710442142967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.401407434213311	0.0	0.0	0.0	0.0	-14.402204674162878	0.0	0.0	0.0	-2.869182533081242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.601803742168803	0.0	-6.378194774370044	0.0	0.0	0.0	0.0	0.0	-23.96130690224014	0.0	0.0	0.0	0.0	0.0	0.0	-11.300793574351644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.57771671439419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.110964080110766	0.0	0.0	0.0	-9.206182910032144	0.0	0.0	0.0	-1.6924988980474285	0.0	0.0	0.0	-20.654085470093648	0.0	0.0	0.0	0.0	0.0	-0.7458540590088464	0.0	0.0	0.0	0.0	0.9193847080954966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.974282536940093	0.0	0.0	0.0	0.0	-5.300546824641048	0.0	0.0	0.0	-104.91906983326298	-137.9314086086739	0.0	0.0	0.0	0.0	-1.035496675472353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.94002277733179	0.0	0.0	0.0	0.0	0.0	0.0	-0.4933205023619567	0.0	-2.140916998566768	0.0	0.0	0.0	0.0	0.0	0.0	-17.139943052327244	-0.6750297301678493	-114.14874841744947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3616464828198318	-6.251260472675259	0.0	-142.90698148625876	0.0	0.0	0.0	0.0	0.0	-4.127541722230703	0.0	0.0	0.0	-6.547050552233285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, -0.30)	0.0	-72.1129402882199	0.0	0.0	0.0	-10.202626769485413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.645163995842323	0.0	0.0	0.0	0.0	-14.458114923418265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44607663821386	0.0	0.0	0.0	0.0	-1.4553825156927631	0.0	-6.403210110244981	0.0	0.0	0.0	0.0	0.0	-23.787365851981	0.0	0.0	0.0	0.0	0.0	0.0	-9.54400344287683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.43275152916024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.061644751419939	0.0	0.0	0.0	-9.562683058923128	0.0	0.0	0.0	-1.6624540950715927	0.0	0.0	0.0	-18.307080777954155	0.0	0.0	0.0	0.0	0.0	-0.7829399822313191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.943889549753116	0.0	0.0	0.0	0.0	-5.302658888228987	0.0	0.0	0.0	-128.2911100341695	-138.34941697826315	0.0	0.0	0.0	0.0	-0.99641713633424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.166244075249889	0.0	0.0	0.0	0.0	0.0	0.0	-0.5045728029017569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.50987026381258	-0.6783578759059561	-114.9501449706641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.005015509970482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.631031243095607	0.0	-144.01415815058087	0.0	0.0	0.0	0.0	0.0	-2.001274576388295	0.0	0.0	0.0	-8.24022621871274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, -0.20)	0.0	-68.1202358261029	0.0	0.0	0.0	-8.903888614258486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.024371230329011	0.0	0.0	0.0	0.0	-14.469996132617197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.542739753497866	0.0	-6.437454434478655	0.0	0.0	0.0	0.0	0.0	-23.270852473012013	0.0	0.0	0.0	0.0	0.0	0.0	-12.355568556517657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.346569899693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.200807612433828	0.0	0.0	0.0	-9.904871408659162	0.0	0.0	0.0	-3.6026192451590644	0.0	0.0	0.0	-20.50070135930906	0.0	0.0	0.0	0.0	0.0	-0.7614253810955864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.056834281885559	0.0	0.0	0.0	0.0	-4.2811699710707725	0.0	0.0	0.0	-132.211185820358	-135.74798235267153	0.0	0.0	0.0	0.0	-2.0613766025038185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.67914335649968	0.0	0.0	0.0	0.0	0.0	0.0	-0.514082021833067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.08572105929519	-0.6821588223678763	-113.7437407475191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.679211491297786	0.0	-143.95178653248593	0.0	0.0	0.0	0.0	0.0	-2.0582743309951987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
(, -0.10)	0.0	-68.83508642524961	0.0	0.0	0.0	-8.831107766061603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.112576815381726	0.0	0.0	0.0	0.0	-8.219376622039219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.22864506484222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-23.635159045348622	0.0	0.0	0.0	0.0	0.0	0.0	-12.636719849188445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-81.68131916301802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5406736539624704	-7.3233138420677015	0.0	0.0	0.0	-10.263131614206372	0.0	0.0	0.0	-1.7142935791302016	0.0	0.0	0.0	-18.070070991785094	0.0	0.0	0.0	0.0	0.0	-0.814379739685418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.851487111697183	0.0	0.0	0.0	0.0	-4.614764322650387	0.0	0.0	0.0	-128.9737309825089	-136.752177477411	0.0	0.0	0.0	0.0	-2.1405678214338018	0.0	0.0	0.0	0.0	0.0	0.0	2.763287897490218	0.0	0.0	-4.760347980662413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.793714609729015	-0.639939670496402	-113.51824319579998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.32033307150665	0.0	-140.29660101997794	0.0	0.0	0.0	0.0	0.0	-2.114555711356168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
